-0.22,-0.05,-9.9,0.0,0.0,0.0,0,0,117,0.53,-1.3128,70,1760034919.108623
-0.06,0.06,-9.98,0.0,0.0,0.0,0,0,117,0.53,-1.3137,70,1760034919.208626
-0.15,0.04,-9.94,0.0,0.0,0.0,0,0,117,0.53,-1.3135,70,1760034919.30863
-0.15,0.04,-9.94,0.0,0.0,0.0,0,0,117,0.53,-1.3135,70,1760034919.408633
-0.11,-0.02,-10.01,0.0,0.0,0.0,0,0,117,0.53,-1.3130000000000002,70,1760034919.5086389
0.24,-0.18,-9.96,0.0,0.0,0.0,0,0,117,0.53,-1.3137,70,1760034919.608643
0.08,-0.13,-10.03,0.0,0.0,0.0,0,0,117,0.54,-1.3132,70,1760034919.7086458
-0.02,0.01,-9.93,0.0,0.0,0.0,0,0,117,0.53,-1.3136,70,1760034919.80865
-0.1,-0.01,-9.96,0.0,0.0,0.0,0,0,117,0.54,-1.3136,70,1760034919.908654
-0.38,0.14,-9.9,0.0,0.0,0.0,0,0,117,0.54,-1.3131000000000002,69,1760034920.008657
0.21,-0.14,-9.96,0.0,0.0,0.0,0,0,117,0.54,-1.3138,69,1760034920.10866
0.14,-0.14,-9.870000000000001,0.0,0.0,0.0,0,0,117,0.54,-1.3134000000000001,69,1760034920.2086642
-0.14,-0.05,-10.08,0.0,0.0,0.0,0,0,117,0.54,-1.3130000000000002,69,1760034920.308667
0.19,-0.06,-9.83,0.0,0.0,0.0,0,0,117,0.54,-1.3136,69,1760034920.408671
-0.08,0.04,-9.94,0.0,0.0,0.0,0,0,117,0.54,-1.3141,69,1760034920.508675
-0.08,-0.01,-10.02,0.0,0.0,0.0,0,0,117,0.54,-1.3138999999999998,69,1760034920.6086788
-0.3,0.19,-9.85,0.0,0.0,0.0,0,0,117,0.54,-1.314,69,1760034920.7086809
0.07,-0.09,-10.07,0.0,0.0,0.0,0,0,117,0.54,-1.3131000000000002,69,1760034920.808686
-0.3,0.03,-10.07,0.0,0.0,0.0,0,0,117,0.54,-1.3125,69,1760034920.9086878
-0.25,0.19,-9.97,0.0,0.0,0.0,0,0,117,0.54,-1.3127000000000002,69,1760034921.0086908
0.32,-0.26,-10.120000000000001,0.0,0.0,0.0,0,0,117,0.54,-1.3131000000000002,69,1760034921.108693
-0.07,0.02,-10.040000000000001,0.0,0.0,0.0,0,0,117,0.54,-1.314,69,1760034921.208695
0.11,-0.17,-9.83,0.0,0.0,0.0,0,0,117,0.54,-1.3137,69,1760034921.308697
-0.09,0.02,-10.16,0.0,0.0,0.0,0,0,117,0.54,-1.3132,69,1760034921.4086988
-0.35000000000000003,0.13,-10.06,0.0,0.0,0.0,0,0,117,0.54,-1.3135,69,1760034921.5087008
0.08,-0.19,-9.78,0.0,0.0,0.0,0,0,117,0.54,-1.3135,69,1760034921.608705
0.08,-0.19,-9.78,0.0,0.0,0.0,0,0,117,0.54,-1.3135,69,1760034921.708708
-0.31,0.03,-10.01,0.0,0.0,0.0,0,0,117,0.54,-1.3136,69,1760034921.808714
-0.03,-0.01,-9.93,0.0,0.0,0.0,0,0,117,0.55,-1.3126,69,1760034921.908716
-0.03,-0.01,-9.93,0.0,0.0,0.0,0,0,117,0.55,-1.3126,69,1760034922.0087218
-0.22,0.05,-10.11,0.0,0.0,0.0,0,0,117,0.55,-1.3132,69,1760034922.10873
-0.07,-0.04,-9.93,0.0,0.0,0.0,0,0,117,0.55,-1.3135,69,1760034922.208734
0.17,-0.07,-10.01,0.0,0.0,0.0,0,0,117,0.55,-1.3134000000000001,69,1760034922.308738
0.23,-0.18,-9.78,0.0,0.0,0.0,0,0,117,0.55,-1.3129,69,1760034922.4087412
0.3,-0.12,-9.99,0.0,0.0,0.0,0,0,117,0.55,-1.3130000000000002,69,1760034922.508744
0.0,-0.14,-10.09,0.0,0.0,0.0,0,0,117,0.55,-1.3133000000000001,69,1760034922.608748
-0.36,0.1,-10.13,0.0,0.0,0.0,0,0,117,0.55,-1.3127000000000002,69,1760034922.7087512
0.0,-0.15,-9.83,0.0,0.0,0.0,0,0,117,0.55,-1.3126,69,1760034922.808755
-0.1,0.01,-9.86,0.0,0.0,0.0,0,0,117,0.55,-1.3137,69,1760034922.908759
-0.04,0.1,-10.11,0.0,0.0,0.0,0,0,117,0.55,-1.3131000000000002,68,1760034923.0087621
0.14,0.0,-9.84,0.0,0.0,0.0,0,0,117,0.55,-1.3133000000000001,68,1760034923.1087658
-0.22,0.02,-10.02,0.0,0.0,0.0,0,0,117,0.55,-1.3132,68,1760034923.208769
-0.08,-0.11,-10.05,0.0,0.0,0.0,0,0,117,0.54,-1.3135,68,1760034923.308773
0.0,-0.16,-10.13,0.0,0.0,0.0,0,0,117,0.54,-1.3133000000000001,68,1760034923.4087749
-0.33,0.04,-9.89,0.0,0.0,0.0,0,0,117,0.54,-1.3130000000000002,68,1760034923.508778
-0.15,0.02,-9.98,0.0,0.0,0.0,0,0,116,0.54,-1.3129,68,1760034923.608784
-0.26,0.08,-10.08,0.0,0.0,0.0,0,0,116,0.54,-1.3133000000000001,68,1760034923.708786
0.01,-0.11,-9.92,0.0,0.0,0.0,0,0,116,0.54,-1.3136,68,1760034923.808789
-0.17,0.02,-10.13,0.0,0.0,0.0,0,0,116,0.54,-1.3131000000000002,68,1760034923.9087958
-0.21,0.22,-9.98,0.0,0.0,0.0,-1,0,116,0.98,-1.3087,66,1760034928.4972281
-0.03,0.14,-10.06,0.0,0.0,0.0,-1,0,117,0.98,-1.3093000000000001,66,1760034928.5972311
-0.31,0.21,-9.97,0.0,0.0,0.0,-1,0,117,0.98,-1.3094999999999999,66,1760034928.697236
-0.2,0.23,-9.93,0.0,0.0,0.0,-1,0,117,0.99,-1.3087,66,1760034928.79724
-0.1,0.16,-9.98,0.0,0.0,0.0,0,0,117,0.98,-1.3085,66,1760034928.8972428
-0.1,0.16,-9.98,0.0,0.0,0.0,0,0,117,0.98,-1.3085,66,1760034928.997246
-0.41000000000000003,0.27,-10.15,0.0,0.0,0.0,0,0,117,0.98,-1.3092,66,1760034929.097249
-0.18,0.12,-9.88,0.0,0.0,0.0,0,0,117,0.98,-1.3094,66,1760034929.1972532
0.0,0.08,-10.15,0.0,0.0,0.0,0,0,117,0.98,-1.3093000000000001,66,1760034929.297256
-0.18,0.18,-10.16,0.0,0.0,0.0,0,0,117,0.98,-1.3091,66,1760034929.397259
-0.15,0.0,-9.98,0.0,0.0,0.0,0,0,117,0.98,-1.3090000000000002,66,1760034929.497262
0.02,0.13,-10.01,0.0,0.0,0.0,0,0,117,0.98,-1.3081,66,1760034929.5972638
-0.22,0.13,-9.88,0.0,0.0,0.0,0,0,117,0.98,-1.3087,66,1760034929.6972659
-0.18,0.33,-10.15,0.0,0.0,0.0,0,0,117,0.98,-1.3082,66,1760034929.797268
0.27,-0.05,-9.71,0.0,0.0,0.0,0,0,117,0.98,-1.3087,66,1760034929.89727
0.05,0.07,-9.96,0.0,0.0,0.0,0,0,117,0.98,-1.3088,66,1760034929.997272
0.05,0.07,-9.96,0.0,0.0,0.0,0,0,117,0.98,-1.3088,66,1760034930.097276
0.28,-0.02,-10.1,0.0,0.0,0.0,0,0,117,0.99,-1.3087,66,1760034930.197279
0.04,-0.07,-9.92,0.0,0.0,0.0,0,0,117,0.99,-1.3089,66,1760034930.2972832
0.4,-0.06,-9.75,0.0,0.0,0.0,0,0,117,0.99,-1.3096,66,1760034930.397291
0.12,0.0,-9.99,0.0,0.0,0.0,0,0,117,0.98,-1.3084,66,1760034930.4972942
-0.26,0.19,-9.92,0.0,0.0,0.0,0,0,117,0.99,-1.3088,66,1760034930.597301
0.01,0.13,-9.950000000000001,0.0,0.0,0.0,0,0,117,0.99,-1.3088,66,1760034930.697304
-0.05,0.15,-10.08,0.0,0.0,0.0,0,0,117,0.98,-1.3086000000000002,66,1760034930.797306
0.15,0.1,-9.9,0.0,0.0,0.0,0,0,117,0.98,-1.3085,66,1760034930.8973088
0.03,0.16,-10.01,0.0,0.0,0.0,0,0,117,0.98,-1.3094,66,1760034930.9973109
0.09,0.03,-10.06,0.0,0.0,0.0,0,0,117,0.98,-1.3092,66,1760034931.097313
-0.08,0.17,-9.94,0.0,0.0,0.0,0,0,117,0.98,-1.3094999999999999,66,1760034931.1973162
-0.08,0.17,-9.94,0.0,0.0,0.0,0,0,117,0.98,-1.3094999999999999,66,1760034931.297319
0.15,0.0,-10.09,0.0,0.0,0.0,0,0,117,0.98,-1.3094999999999999,66,1760034931.397322
0.15,0.0,-10.09,0.0,0.0,0.0,0,0,117,0.98,-1.3094999999999999,66,1760034931.497329
0.3,-0.13,-9.94,0.0,0.0,0.0,0,0,117,0.98,-1.3094,66,1760034931.597334
-0.03,0.29,-10.15,0.0,0.0,0.0,0,0,117,0.98,-1.3091,66,1760034931.697346
-0.1,0.14,-9.950000000000001,0.0,0.0,0.0,0,0,117,0.98,-1.3092,66,1760034931.7973492
0.06,0.15,-10.0,0.0,0.0,0.0,0,0,117,0.98,-1.3092,66,1760034931.897351
0.01,0.23,-10.27,0.0,0.0,0.0,0,0,117,0.97,-1.3088,65,1760034931.997354
-0.19,0.14,-9.91,0.0,0.0,0.0,0,0,117,0.97,-1.3088,65,1760034932.097357
0.16,0.22,-9.870000000000001,0.0,0.0,0.0,0,0,117,0.97,-1.3087,65,1760034932.1973639
-0.26,0.18,-10.08,0.0,0.0,0.0,0,0,117,0.97,-1.3087,65,1760034932.297367
-0.19,0.31,-9.870000000000001,0.0,0.0,0.0,0,0,117,0.97,-1.3088,65,1760034932.39737
-0.2,0.19,-10.3,0.0,0.0,0.0,0,0,117,0.97,-1.3096,65,1760034932.497375
-0.17,0.3,-10.21,0.0,0.0,0.0,0,0,117,0.97,-1.3092,65,1760034932.597381
0.08,0.0,-9.85,0.0,0.0,0.0,0,0,117,0.97,-1.3091,65,1760034932.6973839
0.39,-0.17,-10.040000000000001,0.0,0.0,0.0,0,0,117,0.97,-1.3090000000000002,65,1760034932.797386
-0.03,-0.02,-10.07,0.0,0.0,0.0,0,0,117,0.97,-1.3091,65,1760034932.8973892
-0.21,0.11,-9.83,0.0,0.0,0.0,0,0,117,0.97,-1.3088,65,1760034932.997392
-0.07,0.16,-10.01,0.0,0.0,0.0,0,0,117,0.97,-1.3091,65,1760034933.097396
-0.02,0.21,-10.040000000000001,0.0,0.0,0.0,0,0,117,0.97,-1.3091,65,1760034933.197398
-0.17,0.02,-10.06,0.0,0.0,0.0,0,0,117,0.98,-1.3094,65,1760034933.2974
0.0,0.0,-9.950000000000001,0.0,0.0,0.0,0,0,116,1.2,-1.306,64,1760034937.56863
-0.09,0.12,-9.93,0.0,0.0,0.0,0,0,116,1.2,-1.3063999999999998,64,1760034937.668633
0.11,-0.06,-9.86,0.0,0.0,0.0,0,0,116,1.2,-1.3058,64,1760034937.768637
-0.35000000000000003,0.08,-10.1,0.0,0.0,0.0,0,0,116,1.2,-1.3062,64,1760034937.86864
0.05,-0.02,-10.07,0.0,0.0,0.0,0,0,116,1.2,-1.3066,64,1760034937.968641
-0.14,0.07,-10.1,0.0,0.0,0.0,0,0,117,1.2,-1.3059,64,1760034938.0686479
0.04,-0.08,-9.86,0.0,0.0,0.0,0,0,117,1.19,-1.3056999999999999,64,1760034938.16865
-0.2,-0.05,-9.870000000000001,0.0,0.0,0.0,0,0,116,1.19,-1.3056,64,1760034938.268652
-0.07,0.05,-10.07,0.0,0.0,0.0,0,0,116,1.18,-1.306,64,1760034938.368656
0.01,-0.09,-10.08,0.0,0.0,0.0,0,0,116,1.18,-1.3063999999999998,64,1760034938.468658
-0.08,-0.08,-9.96,0.0,0.0,0.0,0,0,116,1.18,-1.3067,64,1760034938.5686631
-0.31,0.04,-9.93,0.0,0.0,0.0,0,0,117,1.18,-1.3056999999999999,64,1760034938.6686661
-0.04,-0.04,-10.13,0.0,0.0,0.0,0,0,117,1.18,-1.3065,64,1760034938.768672
0.22,-0.11,-10.25,0.0,0.0,0.0,0,0,117,1.19,-1.3056999999999999,64,1760034938.868675
0.09,0.0,-10.1,0.0,0.0,0.0,0,0,117,1.19,-1.3067,64,1760034938.968677
0.02,0.0,-10.08,0.0,0.0,0.0,0,0,117,1.19,-1.306,64,1760034939.06868
-0.2,0.06,-9.93,0.0,0.0,0.0,0,0,117,1.2,-1.3063,64,1760034939.168683
-0.07,-0.12,-10.040000000000001,0.0,0.0,0.0,0,0,117,1.2,-1.3056999999999999,64,1760034939.268685
-0.43,0.09,-9.97,0.0,0.0,0.0,0,0,117,1.2,-1.3059,64,1760034939.368688
0.09,0.0,-9.83,0.0,0.0,0.0,0,0,117,1.21,-1.3063,64,1760034939.4686909
-0.03,-0.04,-9.84,0.0,0.0,0.0,0,0,117,1.21,-1.306,64,1760034939.568693
-0.2,0.03,-9.950000000000001,0.0,0.0,0.0,0,0,117,1.21,-1.3065,64,1760034939.668695
-0.2,0.03,-9.950000000000001,0.0,0.0,0.0,0,0,117,1.21,-1.3065,64,1760034939.768699
-0.19,0.26,-9.82,0.0,0.0,0.0,0,0,117,1.2,-1.3069,63,1760034939.868702
-0.34,0.13,-9.94,0.0,0.0,0.0,0,0,117,1.2,-1.3072,63,1760034939.968704
-0.15,0.1,-10.370000000000001,0.0,0.0,0.0,0,0,117,1.2,-1.3071000000000002,63,1760034940.0687082
-0.08,0.07,-9.98,0.0,0.0,0.0,0,0,117,1.19,-1.3071000000000002,63,1760034940.168711
0.27,-0.08,-10.03,0.0,0.0,0.0,0,0,117,1.18,-1.3074000000000001,63,1760034940.268714
-0.05,-0.02,-10.03,0.0,0.0,0.0,0,0,117,1.18,-1.3066,63,1760034940.368719
-0.21,0.0,-9.870000000000001,0.0,0.0,0.0,0,0,117,1.17,-1.3071000000000002,63,1760034940.468723
-0.2,0.05,-10.14,0.0,0.0,0.0,0,0,117,1.18,-1.3063999999999998,63,1760034940.568726
-0.1,0.03,-10.19,0.0,0.0,0.0,0,0,117,1.17,-1.3063999999999998,63,1760034940.66873
-0.29,0.16,-10.11,0.0,0.0,0.0,0,0,117,1.16,-1.3067,63,1760034940.7687318
-0.11,-0.01,-10.13,0.0,0.0,0.0,0,0,117,1.17,-1.3063999999999998,63,1760034940.868734
-0.12,0.0,-10.07,0.0,0.0,0.0,0,0,117,1.17,-1.3067,63,1760034940.968736
-0.07,-0.09,-9.98,0.0,0.0,0.0,0,0,117,1.17,-1.3067,63,1760034941.068741
-0.28,0.13,-10.02,0.0,0.0,0.0,0,0,117,1.17,-1.3067,63,1760034941.168742
-0.07,-0.07,-10.0,0.0,0.0,0.0,0,0,117,1.18,-1.3075,63,1760034941.268745
-0.14,0.0,-10.01,0.0,0.0,0.0,0,0,117,1.18,-1.3073,63,1760034941.36876
0.21,-0.16,-9.94,0.0,0.0,0.0,0,0,117,1.18,-1.3072,63,1760034941.468765
-0.17,0.07,-10.03,0.0,0.0,0.0,0,0,117,1.18,-1.3065,63,1760034941.56877
0.16,-0.13,-9.72,0.0,0.0,0.0,0,0,117,1.18,-1.3063999999999998,63,1760034941.668772
-0.27,0.11,-9.790000000000001,0.0,0.0,0.0,0,0,117,1.19,-1.3067,63,1760034941.768775
-0.19,-0.04,-9.91,0.0,0.0,0.0,0,0,117,1.18,-1.3071000000000002,63,1760034941.868778
0.03,0.01,-9.89,0.0,0.0,0.0,0,0,117,1.18,-1.3068000000000002,63,1760034941.9687822
-0.5700000000000001,0.06,-10.08,0.0,0.0,0.0,0,0,117,1.18,-1.3072,63,1760034942.068785
0.25,-0.14,-9.870000000000001,0.0,0.0,0.0,0,0,117,1.17,-1.3072,63,1760034942.168788
0.41000000000000003,-0.17,-9.81,0.0,0.0,0.0,0,0,117,1.17,-1.3077,63,1760034942.268791
0.41000000000000003,-0.17,-9.81,0.0,0.0,0.0,0,0,117,1.17,-1.3077,63,1760034942.3687968
-0.34,0.15,-10.1,0.0,0.0,0.0,0,0,117,1.7,-1.301,62,1760034947.2601779
-0.23,0.09,-10.34,0.0,0.0,0.0,0,0,117,1.7,-1.3016,62,1760034947.360181
0.0,-0.08,-10.13,0.0,0.0,0.0,0,0,117,1.69,-1.3021,62,1760034947.4601889
0.02,0.0,-10.13,0.0,0.0,0.0,0,0,117,1.69,-1.3022,62,1760034947.560192
-0.25,0.0,-10.15,0.0,0.0,0.0,0,0,117,1.69,-1.3023,62,1760034947.660196
-0.13,-0.04,-9.98,0.0,0.0,0.0,0,0,116,1.69,-1.3028,62,1760034947.760201
0.08,-0.06,-9.9,0.0,0.0,0.0,0,0,116,1.68,-1.3023,62,1760034947.860204
-0.36,0.06,-9.99,0.0,0.0,0.0,0,0,116,1.69,-1.3019,62,1760034947.960206
-0.1,-0.04,-10.07,0.0,0.0,0.0,0,0,116,1.69,-1.3024000000000002,62,1760034948.060211
-0.12,-0.06,-10.11,0.0,0.0,0.0,0,0,116,1.68,-1.3018,62,1760034948.160217
-0.07,-0.17,-10.11,0.0,0.0,0.0,0,0,116,1.7,-1.3019999999999998,62,1760034948.2602189
-0.02,-0.14,-9.99,0.0,0.0,0.0,0,0,116,1.69,-1.3021,62,1760034948.360225
0.6,-0.19,-10.02,0.0,0.0,0.0,0,0,116,1.69,-1.3025,62,1760034948.460227
-0.35000000000000003,-0.09,-9.78,0.0,0.0,0.0,0,0,116,1.7,-1.3016999999999999,62,1760034948.560229
0.05,-0.13,-10.0,0.0,0.0,0.0,0,0,116,1.7,-1.3019,62,1760034948.660233
0.14,-0.26,-10.03,0.0,0.0,0.0,0,0,116,1.7,-1.3025,62,1760034948.760236
-0.09,-0.1,-9.83,0.0,0.0,0.0,0,0,117,1.7,-1.3022,62,1760034948.860239
0.03,-0.1,-9.83,0.0,0.0,0.0,0,0,117,1.72,-1.3024000000000002,62,1760034948.9602408
-0.25,-0.04,-9.89,0.0,0.0,0.0,0,0,117,1.71,-1.3019999999999998,62,1760034949.060243
0.09,-0.2,-10.05,0.0,0.0,0.0,0,0,117,1.7,-1.3029,62,1760034949.160245
0.24,-0.26,-9.85,0.0,0.0,0.0,0,0,117,1.71,-1.3019,62,1760034949.260248
0.0,-0.15,-9.86,0.0,0.0,0.0,0,0,117,1.7,-1.3024000000000002,62,1760034949.36025
-0.31,-0.04,-9.8,0.0,0.0,0.0,0,0,117,1.69,-1.3022,62,1760034949.460253
0.22,-0.33,-10.09,0.0,0.0,0.0,0,0,117,1.68,-1.3026,62,1760034949.560256
-0.52,0.17,-10.200000000000001,0.0,0.0,0.0,0,0,117,1.68,-1.3026,62,1760034949.660259
-0.18,-0.07,-10.040000000000001,0.0,0.0,0.0,0,0,117,1.67,-1.3021,62,1760034949.760261
-0.04,-0.21,-10.1,0.0,0.0,0.0,0,0,117,1.68,-1.3028,62,1760034949.860262
-0.28,-0.01,-10.0,0.0,0.0,0.0,0,0,117,1.67,-1.3028,62,1760034949.960265
-0.23,-0.07,-10.15,0.0,0.0,0.0,0,-1,117,1.67,-1.3037,62,1760034950.060267
0.03,-0.16,-9.84,0.0,0.0,0.0,0,-1,117,1.6600000000000001,-1.3032,62,1760034950.1602728
-0.39,0.09,-10.03,0.0,0.0,0.0,0,-1,117,1.6600000000000001,-1.3034999999999999,62,1760034950.260274
-0.06,0.02,-10.02,0.0,0.0,0.0,0,-1,117,1.6600000000000001,-1.3024000000000002,62,1760034950.3602781
0.16,-0.09,-9.83,0.0,0.0,0.0,0,-1,116,1.6600000000000001,-1.3026,62,1760034950.4602811
-0.15,0.03,-9.86,0.0,0.0,0.0,0,0,116,1.6500000000000001,-1.3027000000000002,62,1760034950.560288
0.0,-0.07,-9.700000000000001,0.0,0.0,0.0,0,0,116,1.6500000000000001,-1.3028,62,1760034950.66029
-0.49,0.2,-10.040000000000001,0.0,0.0,0.0,0,0,116,1.6500000000000001,-1.3032,62,1760034950.760292
-0.43,0.16,-10.16,0.0,0.0,0.0,0,0,116,1.6300000000000001,-1.3030000000000002,62,1760034950.8602948
-0.22,0.16,-10.13,0.0,0.0,0.0,-1,0,116,1.6400000000000001,-1.3034999999999999,62,1760034950.960296
-0.22,0.16,-10.13,0.0,0.0,0.0,-1,0,116,1.6400000000000001,-1.3034999999999999,62,1760034951.060298
0.2,-0.14,-10.19,0.0,0.0,0.0,-1,0,116,1.6300000000000001,-1.3034000000000001,62,1760034951.160301
0.16,0.02,-10.05,0.0,0.0,0.0,0,0,116,1.6300000000000001,-1.304,62,1760034951.260303
-0.18,0.17,-9.93,0.0,0.0,0.0,0,1,116,1.6300000000000001,-1.3033000000000001,62,1760034951.360304
0.04,0.11,-10.01,0.0,0.0,0.0,0,0,116,1.6300000000000001,-1.3041,62,1760034951.460309
0.42,-0.03,-9.97,0.0,0.0,0.0,-1,0,116,1.6300000000000001,-1.3045,62,1760034951.560312
-0.35000000000000003,0.24,-10.200000000000001,0.0,0.0,0.0,-1,0,117,1.6400000000000001,-1.3037,62,1760034951.660314
0.41000000000000003,-0.26,-10.0,0.0,0.0,0.0,-1,0,117,1.6300000000000001,-1.3043,62,1760034951.760316
0.16,0.03,-9.9,0.0,0.0,0.0,-1,0,117,1.6400000000000001,-1.3034999999999999,62,1760034951.860319
-0.07,0.12,-10.03,0.0,0.0,0.0,-1,0,117,1.6400000000000001,-1.3037,61,1760034951.960321
-0.14,0.14,-10.25,0.0,0.0,0.0,-1,0,117,1.6300000000000001,-1.3037,61,1760034952.060323
-0.26,0.02,-9.790000000000001,0.0,0.0,0.0,0,-1,117,2.08,-1.2990000000000002,60,1760034956.22653
-0.07,-0.11,-9.870000000000001,0.0,0.0,0.0,0,-1,117,2.07,-1.2993000000000001,60,1760034956.3265338
-0.19,-0.06,-9.88,0.0,0.0,0.0,0,-1,117,2.07,-1.2994,60,1760034956.426542
-0.2,-0.04,-9.89,0.0,0.0,0.0,0,-1,117,2.04,-1.2996,60,1760034956.5265448
-0.08,0.03,-10.05,0.0,0.0,0.0,0,-1,117,2.05,-1.2999,60,1760034956.626548
-0.1,-0.08,-9.78,0.0,0.0,0.0,0,-1,117,2.04,-1.2997,60,1760034956.7265549
-0.28,-0.09,-10.16,0.0,0.0,0.0,0,0,117,2.02,-1.301,60,1760034956.8265579
-0.07,-0.14,-10.26,0.0,0.0,0.01,0,0,117,2.0,-1.3,60,1760034956.9265752
-0.18,0.06,-10.41,0.0,0.0,0.01,0,0,117,2.0,-1.3005000000000002,60,1760034957.0265841
-0.01,-0.26,-10.18,0.0,0.0,0.01,0,0,117,1.99,-1.3008000000000002,60,1760034957.1265888
0.09,-0.28,-10.370000000000001,0.0,0.0,0.01,0,0,117,1.98,-1.3009000000000002,60,1760034957.226592
0.17,-0.19,-10.14,0.0,0.0,0.0,0,0,117,1.99,-1.3009000000000002,60,1760034957.326596
-0.21,0.16,-10.17,0.0,0.0,0.0,0,0,117,1.98,-1.301,60,1760034957.426599
-0.45,0.29,-10.26,0.0,0.0,0.0,0,0,117,1.99,-1.3007,60,1760034957.526603
-0.23,0.07,-9.91,0.0,0.0,0.0,0,0,117,1.99,-1.3006,60,1760034957.626605
-0.12,-0.07,-9.86,0.0,0.0,0.0,0,0,117,1.99,-1.3005000000000002,60,1760034957.7266078
-0.01,-0.22,-9.790000000000001,0.0,0.0,0.0,0,0,117,2.0,-1.3012000000000001,60,1760034957.826611
-0.09,-0.08,-9.69,0.0,0.0,0.0,0,0,117,1.99,-1.3006,60,1760034957.926614
-0.37,0.15,-9.93,0.0,0.0,0.0,0,0,117,2.0,-1.3005000000000002,60,1760034958.026617
0.23,-0.29,-9.72,0.0,0.0,0.0,0,0,117,1.98,-1.3006,60,1760034958.126621
-0.24,-0.14,-9.93,0.0,0.0,0.0,0,0,117,1.97,-1.3013,60,1760034958.226624
-0.31,0.0,-10.26,0.0,0.0,0.0,0,0,117,1.96,-1.3005000000000002,60,1760034958.3266299
-0.31,0.0,-10.26,0.0,0.0,0.0,0,0,117,1.96,-1.3005000000000002,60,1760034958.426633
0.1,-0.37,-10.36,0.0,0.0,0.0,0,0,117,1.96,-1.3011000000000001,60,1760034958.526635
-0.5700000000000001,0.12,-10.09,0.0,0.0,0.0,0,0,117,1.97,-1.3008000000000002,60,1760034958.6266391
0.0,0.01,-10.290000000000001,0.0,0.0,0.0,0,0,117,1.95,-1.3011000000000001,60,1760034958.726642
-0.32,-0.03,-10.290000000000001,0.0,0.0,0.0,0,0,117,1.96,-1.301,60,1760034958.826644
0.08,-0.23,-10.07,0.0,0.0,0.0,0,0,117,1.97,-1.3001,60,1760034958.926646
-0.01,-0.37,-9.88,0.0,0.0,0.0,0,0,117,1.97,-1.3015,60,1760034959.026649
-0.26,-0.02,-9.85,0.0,0.0,0.0,0,0,117,1.98,-1.3002,60,1760034959.1266508
-0.01,-0.33,-9.81,0.0,0.0,0.0,0,0,117,1.98,-1.3002,60,1760034959.2266529
-0.18,-0.17,-9.82,0.0,0.0,0.0,1,0,117,1.98,-1.3005000000000002,60,1760034959.326655
0.02,-0.11,-9.950000000000001,0.0,0.0,0.0,1,0,117,1.98,-1.2997,60,1760034959.426657
0.0,-0.31,-9.78,0.0,0.0,0.0,0,0,117,1.98,-1.2999,60,1760034959.526658
0.23,-0.35000000000000003,-10.07,0.0,0.0,0.0,0,0,117,1.99,-1.3,60,1760034959.626661
0.05,-0.1,-9.88,0.0,0.0,0.0,0,0,117,1.97,-1.3007,60,1760034959.7266638
-0.23,-0.09,-9.700000000000001,0.0,0.0,0.0,0,0,117,1.98,-1.3001,60,1760034959.8266659
0.18,-0.13,-9.96,0.0,0.0,0.0,0,0,117,1.97,-1.3009000000000002,60,1760034959.9266691
-0.4,-0.04,-10.02,0.0,0.0,0.0,0,0,117,1.98,-1.3005000000000002,60,1760034960.0266721
-0.15,-0.12,-10.07,0.0,0.0,0.0,0,-1,117,1.99,-1.3,60,1760034960.126675
0.08,-0.24,-10.01,0.0,0.0,0.0,0,-1,117,1.97,-1.3005000000000002,60,1760034960.2266839
-0.3,0.09,-10.06,0.0,0.0,0.0,0,-1,116,1.97,-1.3011000000000001,60,1760034960.326688
-0.39,-0.01,-10.06,0.0,0.0,0.0,0,-1,116,1.99,-1.3005000000000002,60,1760034960.426698
-0.39,-0.01,-10.06,0.0,0.0,0.0,0,-1,116,1.99,-1.3005000000000002,60,1760034960.526704
-0.07,-0.24,-10.15,0.0,0.0,0.0,0,0,116,1.98,-1.3004,60,1760034960.626708
-0.35000000000000003,-0.02,-9.98,0.0,0.0,0.0,0,0,116,1.99,-1.3004,60,1760034960.7267148
-0.46,-0.02,-10.07,0.0,0.0,0.0,0,0,116,1.99,-1.2990000000000002,60,1760034960.826717
0.05,-0.22,-9.9,0.0,0.0,0.0,0,-1,117,2.0,-1.2997999999999998,60,1760034960.926719
0.12,-0.27,-10.28,0.0,0.0,0.0,0,-1,117,1.99,-1.2990000000000002,60,1760034961.026721
